9.669999999999999707e-01,5.000000000000000104e-03,5.000000000000000104e-03,2.000000000000000042e-03,1.400000000000000029e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.000000000000000146e-03
8.999999999999999320e-03,8.920000000000000151e-01,8.999999999999999320e-03,0.000000000000000000e+00,5.399999999999999939e-02,0.000000000000000000e+00,1.799999999999999864e-02,1.799999999999999864e-02
1.000000000000000021e-03,1.000000000000000021e-03,9.290000000000000480e-01,2.299999999999999961e-02,3.300000000000000155e-02,0.000000000000000000e+00,4.000000000000000083e-03,1.000000000000000021e-02
1.000000000000000021e-03,0.000000000000000000e+00,1.499999999999999944e-02,9.819999999999999840e-01,1.000000000000000021e-03,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000042e-03
3.099999999999999978e-02,1.400000000000000029e-02,8.200000000000000344e-02,0.000000000000000000e+00,8.129999999999999449e-01,1.000000000000000021e-03,1.000000000000000021e-03,5.700000000000000205e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.700000000000000122e-02,2.900000000000000147e-02,1.200000000000000025e-02,0.000000000000000000e+00,2.299999999999999961e-02,0.000000000000000000e+00,9.130000000000000338e-01,6.000000000000000125e-03
2.100000000000000130e-02,4.000000000000000083e-03,3.799999999999999906e-02,0.000000000000000000e+00,9.700000000000000289e-02,0.000000000000000000e+00,0.000000000000000000e+00,8.399999999999999689e-01
